,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza
12576,120497.0,37.0,34.0,3256.6756756756763,3544.029411764706,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12578,155169.0,48.0,44.0,3232.6875,3526.568181818182,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12580,122907.0,37.0,34.0,3321.8108108108117,3614.9117647058815,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12582,215000.0,75.0,64.0,2866.666666666666,3359.375,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12619,329950.92,115.0,92.0,2869.1384347826092,63947.71739130434,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12620,327081.79,114.0,90.0,2869.1385087719286,64800.355555555565,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12621,487029.64,138.0,114.0,3529.200289855073,76175.28070175438,4.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12622,496726.17,138.0,114.0,3599.465,77691.8947368421,4.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12623,317627.99,90.0,70.0,3529.1998888888893,80906.65714285715,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12624,309553.96,86.0,71.0,3599.464651162791,77739.4647887324,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12625,470560.05,136.0,108.0,3460.0003676470587,77688.1574074074,4.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12626,308436.1,84.0,71.0,3671.858333333333,77458.73239436619,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12627,307116.0,82.0,71.0,3745.317073170732,77127.21126760563,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12628,328700.03,95.0,78.0,3460.000315789474,75139.56410256411,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12629,314606.65,84.0,71.0,3745.3172619047614,79008.3661971831,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12630,370857.74,101.0,71.0,3671.8588118811876,93134.91549295775,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12631,347337.2,84.0,71.0,4134.966666666667,87228.11267605633,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12632,354250.8,110.0,92.0,3220.461818181818,68657.27173913043,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12634,319512.4,82.0,71.0,3896.4926829268293,80240.3661971831,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12636,325885.19,82.0,71.0,3974.2096341463416,81840.78873239437,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12637,620000.0,242.0,192.0,2561.9834710743803,3229.166666666666,7.0,11.0,0.0,4.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
12638,332432.57,82.0,71.0,4054.0557317073167,83485.05633802817,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12639,342845.58,82.0,71.0,4181.043658536586,85151.25352112678,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12640,127859.22,36.0,31.0,3551.645,73541.74193548386,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12641,339361.71,98.0,85.0,3462.8745918367354,71188.10588235295,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12643,124113.06,38.0,31.0,3266.133157894737,71387.03225806452,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12644,435960.01,126.0,105.0,3460.0000793650793,74032.23809523809,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12645,135147.58,37.0,32.0,3652.6372972972968,75304.65625,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12646,131682.28,36.0,31.0,3657.841111111111,75740.67741935482,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12649,137850.53,37.0,32.0,3725.69,76810.75,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12650,134315.91,36.0,31.0,3730.9975,77255.48387096773,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12653,134315.91,36.0,31.0,3730.9975,77255.48387096773,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12654,333833.59,80.0,71.0,4172.919875000001,83836.9014084507,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12656,131682.28,36.0,31.0,3657.841111111111,75740.67741935482,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12659,656757.01,154.0,138.0,4264.6559090909095,84857.28985507246,4.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12660,529380.05,142.0,118.0,3728.028521126761,79992.46610169491,4.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12662,618814.11,162.0,141.0,3819.840185185185,78253.6524822695,5.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12664,337329.12,97.0,82.0,3477.619793814433,73350.5731707317,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12666,643821.93,162.0,138.0,3974.209444444445,83185.99275362317,5.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12668,708670.42,193.0,138.0,3671.867461139897,91564.84057971011,5.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12670,631231.76,162.0,138.0,3896.492345679013,81559.26086956523,5.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12672,539919.74,150.0,118.0,3599.464933333333,81585.07627118644,4.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12673,511734.05,145.0,97.0,3529.200344827586,94066.74226804123,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12676,134940.01,39.0,32.0,3460.0002564102565,75189.0,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12677,410338.96,114.0,97.0,3599.464561403509,75428.34020618557,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12682,340806.7,98.0,85.0,3477.619387755103,71491.22352941177,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12683,669864.55,162.0,138.0,4134.9663580246915,86550.86956521738,5.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12684,275906.78,82.0,69.0,3364.7168292682927,71297.91304347826,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12687,334124.22,97.0,82.0,3444.579587628865,72653.68292682926,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12736,371627.99,109.0,82.0,3409.431100917431,80808.69512195123,3.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12737,327305.34,84.0,71.0,3896.492142857143,82197.43661971831,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12751,187000.0,58.0,54.0,3224.1379310344832,3462.962962962963,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
12754,340596.73,80.0,71.0,4257.4591249999985,85535.35211267606,2.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12761,131479.99,38.0,32.0,3459.999736842105,73261.0625,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12766,131682.28,36.0,31.0,3657.841111111111,75740.67741935482,1.0,14.0,0.0,2.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
12769,135000.0,47.0,45.0,2872.340425531915,3000.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12771,125000.0,42.0,38.0,2976.190476190476,3289.4736842105267,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12773,715000.0,185.0,175.0,3864.864864864865,4085.714285714286,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
12779,699000.0,202.0,180.0,3460.396039603961,3883.333333333334,4.0,3.0,0.0,0.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1
12782,159000.0,57.0,55.0,2789.4736842105267,2890.909090909091,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
12824,110500.0,37.0,34.0,2986.4864864864867,3250.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
12835,217000.0,74.0,64.0,2932.432432432432,3390.625,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12837,112000.0,36.0,32.0,3111.1111111111113,3500.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12839,219240.0,74.0,64.0,2962.7027027027025,3425.625,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12841,173100.0,56.0,45.0,3091.0714285714284,3846.666666666666,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12843,165800.0,55.0,46.0,3014.5454545454545,3604.347826086957,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12846,113100.0,36.0,32.0,3141.666666666666,3534.375,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12848,186500.0,59.0,41.0,3161.0169491525426,4548.780487804878,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12860,217000.0,47.0,44.0,4617.021276595745,4931.818181818182,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
12900,485000.0,150.0,140.0,3233.333333333333,3464.285714285714,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
12906,297000.0,112.0,104.0,2651.785714285714,2855.769230769231,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
12920,685000.0,228.0,207.0,3004.38596491228,3309.178743961353,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
12945,890000.0,281.0,263.0,3167.259786476868,3384.030418250951,8.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
12951,950000.0,200.0,190.0,4750.0,5000.0,5.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
12958,385000.0,123.0,110.0,3130.0813008130076,3500.0,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
12974,1300000.0,152.0,139.0,8552.631578947368,9352.517985611508,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
12975,550000.0,180.0,168.0,3055.555555555556,3273.809523809524,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1
12976,585000.0,233.0,165.0,2510.729613733905,3545.4545454545455,7.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
12991,625000.0,116.0,104.0,5387.931034482759,6009.615384615385,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1
12992,665000.0,116.0,104.0,5732.758620689655,6394.23076923077,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1
12995,289000.0,104.0,98.0,2778.8461538461547,2948.9795918367345,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13001,386740.0,124.0,118.0,3118.870967741936,3277.4576271186443,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
13004,379000.0,150.0,145.0,2526.6666666666665,2613.7931034482763,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
13005,180000.0,54.0,52.0,3333.333333333333,3461.5384615384614,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
13006,160000.0,55.0,55.0,2909.090909090909,2909.090909090909,2.0,16.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
13007,450000.0,134.0,126.0,3358.2089552238813,3571.4285714285716,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13019,750000.0,350.0,250.0,2142.8571428571427,3000.0,10.0,7.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
13038,285000.0,123.0,110.0,2317.0731707317073,2590.909090909091,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
13041,1010000.0,209.0,194.0,4832.535885167464,5206.185567010311,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13043,1060000.0,213.0,195.0,4976.525821596244,5435.897435897436,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13045,470000.0,273.0,204.0,1721.6117216117216,2303.921568627451,5.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
13046,435000.0,160.0,160.0,2718.75,2718.75,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
13048,1130000.0,214.0,196.0,5280.373831775702,5765.306122448979,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13049,1140000.0,261.0,197.0,4367.816091954023,5786.802030456853,7.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13051,1060000.0,267.0,194.0,3970.037453183521,5463.917525773196,8.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13052,1057000.0,212.0,194.0,4985.8490566037735,5448.4536082474215,6.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13064,297000.0,114.0,92.0,2605.263157894737,3228.2608695652175,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
13070,114100.0,46.0,46.0,2480.4347826086955,2480.4347826086955,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
13071,123600.0,50.0,50.0,2472.0,2472.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
13072,170000.0,72.0,56.0,2361.1111111111113,3035.714285714286,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
13073,125000.0,46.0,40.0,2717.391304347826,3125.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
13075,111000.0,42.0,40.0,2642.857142857143,2775.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
13080,490000.0,106.0,100.0,4622.641509433963,4900.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1
13083,197000.0,135.0,75.0,1459.2592592592596,2626.6666666666665,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13084,88000.0,40.0,40.0,2200.0,2200.0,2.0,13.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13104,135000.0,44.0,39.0,3068.181818181818,3461.5384615384614,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
13107,96000.0,37.0,35.0,2594.5945945945946,2742.857142857143,2.0,8.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13110,290000.0,115.0,70.0,2521.7391304347825,4142.857142857143,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13120,193000.0,73.0,68.0,2643.8356164383567,2838.2352941176478,4.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
13126,130000.0,40.0,37.0,3250.0,3513.5135135135133,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13130,140000.0,52.0,52.0,2692.3076923076924,2692.3076923076924,3.0,8.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13132,650000.0,204.0,192.0,3186.2745098039227,3385.416666666666,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13138,178000.0,120.0,74.0,1483.333333333333,2405.405405405405,3.0,8.0,0.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
13185,250000.0,60.0,54.0,4166.666666666667,4629.62962962963,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
13272,95000.0,34.0,33.0,2794.1176470588234,2878.787878787879,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
13277,545000.0,233.0,192.0,2339.0557939914165,2838.541666666666,7.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
13329,850000.0,260.0,240.0,3269.230769230769,3541.666666666666,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
13332,890000.0,630.0,330.0,1412.6984126984128,2696.969696969697,5.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
13337,750000.0,159.0,144.0,4716.981132075472,5208.333333333333,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
13341,1700000.0,490.0,440.0,3469.387755102041,3863.636363636364,6.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
13347,750000.0,316.0,214.0,2373.4177215189875,3504.6728971962616,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
13350,145000.0,55.0,55.0,2636.3636363636365,2636.3636363636365,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13355,1450000.0,270.0,250.0,5370.37037037037,5800.0,8.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0
13369,1200000.0,300.0,265.0,4000.0,4528.301886792453,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
13375,1190000.0,400.0,350.0,2975.0,3400.0,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
13385,1400000.0,390.0,350.0,3589.7435897435907,4000.0,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1
13390,860000.0,400.0,350.0,2150.0,2457.142857142857,6.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
13405,890000.0,630.0,330.0,1412.6984126984128,2696.969696969697,5.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
13412,850000.0,240.0,220.0,3541.666666666666,3863.636363636364,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
13415,1300000.0,370.0,350.0,3513.5135135135133,3714.285714285714,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
13420,1100000.0,550.0,350.0,2000.0,3142.857142857143,15.0,16.0,0.0,2.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
13431,379000.0,118.0,108.0,3211.8644067796613,3509.259259259259,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
13450,530000.0,102.0,90.0,5196.078431372549,5888.8888888888905,3.0,4.0,0.0,0.0,3.0,1.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
13456,180000.0,65.0,60.0,2769.230769230769,3000.0,3.0,14.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
13459,1250000.0,390.0,350.0,3205.128205128205,3571.4285714285716,11.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1
13465,950000.0,147.0,135.0,6462.585034013606,7037.037037037037,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
13475,690000.0,215.0,200.0,3209.302325581395,3450.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0
13479,520000.0,182.0,182.0,2857.142857142857,2857.142857142857,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
13480,520000.0,140.0,140.0,3714.285714285714,3714.285714285714,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
13482,620000.0,160.0,160.0,3875.0,3875.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
13499,191756.0,55.0,50.0,3486.472727272728,3835.12,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
