,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza
6915,-34.583085,-58.41394200000001,470000.0,215.0,215.0,2186.046511627907,2186.046511627907,4.0,15.0,0.0,2.0,3.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6916,-34.581015,-58.487925,158000.0,60.0,60.0,2633.333333333333,2633.333333333333,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6917,-34.625122999999995,-58.466768,235000.0,140.0,140.0,1678.571428571429,1678.5714285714291,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6918,-34.598737,-58.426602,112700.0,50.0,50.0,2254.0,2254.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6919,-34.575914000000004,-58.43823199999999,120033.0,53.0,53.0,2264.7735849056603,2264.7735849056603,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6920,-34.575914000000004,-58.43823199999999,116165.0,51.0,51.0,2277.7450980392155,2277.7450980392155,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6921,-34.575914000000004,-58.43823199999999,160085.0,99.0,99.0,1617.020202020202,1617.020202020202,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6922,-34.575914000000004,-58.43823199999999,141055.0,65.0,65.0,2170.076923076923,2170.076923076923,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6923,-34.575914000000004,-58.43823199999999,57606.0,25.0,25.0,2304.24,2304.24,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6924,-34.61974,-58.377051,210000.0,100.0,100.0,2100.0,2100.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6925,-34.596839,-58.406772,256000.0,97.0,97.0,2639.175257731959,2639.175257731959,4.0,7.0,0.0,2.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6926,-34.578754,-58.402086,649000.0,149.0,149.0,4355.704697986577,4355.704697986577,4.0,4.0,0.0,6.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6927,-34.622781,-58.444209,238000.0,136.0,136.0,1750.0,1750.0,5.0,13.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6928,-34.5960761187,-58.4372133729,103000.0,42.0,42.0,2452.3809523809523,2452.3809523809523,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6929,-34.612607000000004,-58.419256,179000.0,92.0,72.0,1945.6521739130435,2486.1111111111113,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6930,-34.6111326,-58.41971210000001,120000.0,36.0,30.0,3333.333333333333,4000.0,1.0,15.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6931,-34.600073149699995,-58.40646748100001,96000.0,41.0,41.0,2341.4634146341464,2341.4634146341464,2.0,13.0,0.0,0.0,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6932,-34.5703379,-58.4440627,105000.0,37.0,32.0,2837.837837837838,3281.25,2.0,9.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6933,-34.596987,-58.40356189999999,250000.0,122.0,122.0,2049.180327868853,2049.180327868853,4.0,21.0,1.0,2.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6934,-34.59923610000001,-58.403781,168000.0,75.0,75.0,2240.0,2240.0,4.0,26.0,1.0,0.0,4.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6935,-34.593396500000004,-58.4078728,220000.0,72.0,72.0,3055.555555555556,3055.555555555556,3.0,4.0,1.0,1.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6936,-34.5971572929,-58.4188382328,190000.0,70.0,70.0,2714.285714285714,2714.285714285714,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6937,-34.5940750083,-58.3957712352,230000.0,91.0,91.0,2527.4725274725274,2527.4725274725274,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
6938,-34.5524705581,-58.4522620599,160000.0,46.0,44.0,3478.2608695652175,3636.363636363637,2.0,8.0,0.0,2.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6939,-34.573314399999994,-58.4484125,250000.0,91.0,88.0,2747.2527472527468,2840.909090909091,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
6940,-34.573314399999994,-58.4484125,250000.0,91.0,88.0,2747.2527472527468,2840.909090909091,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
6941,-34.5623844,-58.44440720000001,295000.0,126.0,119.0,2341.269841269841,2478.991596638656,5.0,11.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6942,-34.555269700000004,-58.4557864,180000.0,77.0,68.0,2337.662337662337,2647.0588235294117,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6943,-34.5740593,-58.4392292,85000.0,31.0,31.0,2741.935483870968,2741.935483870968,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6944,-34.6272681,-58.4404348,238425.0,81.0,75.0,2943.518518518519,3179.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6945,-34.6272681,-58.4404348,120000.0,53.0,48.0,2264.1509433962265,2500.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
6946,-34.5876977,-58.4296524,200000.0,106.0,73.0,1886.7924528301885,2739.72602739726,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6947,-34.6074122207,-58.421502949099995,250000.0,147.0,122.0,1700.6802721088434,2049.180327868853,4.0,14.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6948,-34.6074122207,-58.421502949099995,250000.0,147.0,122.0,1700.6802721088434,2049.180327868853,5.0,14.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6949,-34.5884588,-58.4286853,200000.0,106.0,73.0,1886.7924528301885,2739.72602739726,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6950,-34.601705200000005,-58.44200649999999,159000.0,71.0,67.0,2239.4366197183103,2373.134328358209,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6951,-34.6074122207,-58.421502949099995,250000.0,147.0,122.0,1700.6802721088434,2049.180327868853,4.0,14.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6952,-34.601705200000005,-58.44200649999999,159000.0,71.0,67.0,2239.4366197183103,2373.134328358209,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6953,-34.601705200000005,-58.44200649999999,159000.0,71.0,67.0,2239.4366197183103,2373.134328358209,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6954,-34.601705200000005,-58.44200649999999,159000.0,71.0,67.0,2239.4366197183103,2373.134328358209,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6955,-34.6043578919,-58.425772007,240000.0,98.0,90.0,2448.9795918367345,2666.6666666666665,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6956,-34.6043578919,-58.425772007,240000.0,98.0,90.0,2448.9795918367345,2666.6666666666665,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6957,-34.5942701,-58.4034791,275000.0,73.0,66.0,3767.123287671233,4166.666666666667,3.0,16.0,2.0,2.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6958,-34.57901210000001,-58.4382132,285000.0,82.0,73.0,3475.609756097561,3904.109589041096,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
6959,-34.586045,-58.440394,196000.0,59.0,48.0,3322.0338983050847,4083.333333333334,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6960,-34.5648285,-58.45181039999999,185000.0,41.0,37.0,4512.195121951218,5000.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
6961,-34.5850158,-58.40724870000001,569000.0,189.0,167.0,3010.582010582011,3407.1856287425153,5.0,3.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
6962,-34.5731168342,-58.4221927233,160000.0,50.0,50.0,3200.0,3200.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6963,-34.629954181100004,-58.4442851577,185200.0,73.0,63.0,2536.9863013698628,2939.6825396825398,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6964,-34.629954181100004,-58.4442851577,161700.0,61.0,57.0,2650.8196721311474,2836.842105263158,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6965,-34.629954181100004,-58.4442851577,186200.0,73.0,63.0,2550.684931506849,2955.555555555556,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6966,-34.629954181100004,-58.4442851577,162700.0,61.0,57.0,2667.2131147540986,2854.38596491228,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6967,-34.629954181100004,-58.4442851577,165700.0,61.0,57.0,2716.393442622951,2907.017543859649,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6968,-34.629954181100004,-58.4442851577,166700.0,61.0,57.0,2732.786885245901,2924.561403508772,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6969,-34.572138611599996,-58.444792902399996,398000.0,166.0,146.0,2397.590361445783,2726.027397260274,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6970,-34.56864760000001,-58.43126,79000.0,32.0,27.0,2468.75,2925.925925925926,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6971,-34.56864760000001,-58.43126,79000.0,32.0,27.0,2468.75,2925.925925925926,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6972,-34.5701984,-58.44597589999999,119000.0,58.0,54.0,2051.7241379310344,2203.703703703704,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6973,-34.5902531,-58.3847764,2200000.0,331.0,306.0,6646.525679758308,7189.54248366013,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
6974,-34.564325399999994,-58.4409874,155000.0,62.0,38.0,2500.0,4078.947368421053,2.0,16.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
6975,-34.564325399999994,-58.4409874,155000.0,62.0,38.0,2500.0,4078.947368421053,2.0,16.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
6976,-34.56864760000001,-58.43126,83000.0,37.0,37.0,2243.2432432432433,2243.2432432432433,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6977,-34.6095344,-58.39759599999999,84000.0,30.0,30.0,2800.0,2800.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6978,-34.56543129999999,-58.4638271,145000.0,57.0,54.0,2543.859649122807,2685.1851851851848,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6979,-34.58116500000001,-58.4123123,190000.0,58.0,54.0,3275.8620689655168,3518.518518518519,3.0,9.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6980,-34.59202929999999,-58.40715079999999,155000.0,41.0,36.0,3780.487804878049,4305.555555555556,1.0,13.0,1.0,1.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6981,-34.582680955727966,-58.42436832577609,120000.0,38.0,33.0,3157.894736842105,3636.363636363637,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6982,-34.5558644,-58.4661605,195000.0,65.0,57.0,3000.0,3421.052631578948,3.0,6.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6983,-34.611059000000004,-58.4381685,360000.0,182.0,150.0,1978.0219780219784,2400.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6984,-34.557041299999995,-58.4531326,96000.0,35.0,33.0,2742.857142857143,2909.090909090909,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6985,-34.6036844,-58.3815591,82000.0,42.0,38.0,1952.3809523809525,2157.894736842105,2.0,11.0,3.0,8.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
6986,-34.6172984,-58.3772298,130000.0,67.0,59.0,1940.2985074626865,2203.3898305084745,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6987,-34.6287442125,-58.46733666220001,70000.0,38.0,38.0,1842.1052631578948,1842.1052631578948,2.0,8.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6988,-34.593081813898024,-58.40055426231589,120000.0,63.0,63.0,1904.7619047619046,1904.7619047619046,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6989,-34.6061234,-58.4315255,160000.0,57.0,54.0,2807.017543859649,2962.962962962963,3.0,7.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6990,-34.6010842,-58.4357159,155000.0,75.0,69.0,2066.6666666666665,2246.376811594203,3.0,8.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6991,-34.5990588,-58.44168539999999,165000.0,81.0,64.0,2037.037037037037,2578.125,3.0,9.0,1.0,0.0,6.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6992,-34.599002500000005,-58.42670450000001,95000.0,39.0,36.0,2435.897435897436,2638.8888888888887,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6993,-34.623000899999994,-58.4179927,80000.0,34.0,34.0,2352.9411764705883,2352.9411764705883,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6994,-34.6004737,-58.43693029999999,185000.0,108.0,101.0,1712.962962962963,1831.683168316832,4.0,13.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6995,-34.602121600000004,-58.43136970000001,235000.0,99.0,90.0,2373.737373737373,2611.1111111111113,4.0,9.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6996,-34.6000518026,-58.4352749771,180000.0,65.0,62.0,2769.230769230769,2903.225806451613,3.0,12.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6997,-34.619731,-58.3741332,89500.0,52.0,52.0,1721.1538461538462,1721.1538461538462,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6998,-34.56365,-58.4653795,219000.0,63.0,55.0,3476.190476190476,3981.818181818182,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
6999,-34.6178444,-58.427634,75000.0,25.0,23.0,3000.0,3260.8695652173915,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7000,-34.582030100000004,-58.467348,120000.0,50.0,43.0,2400.0,2790.697674418605,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
7001,-34.6226596,-58.4552662,297000.0,111.0,85.0,2675.675675675676,3494.1176470588234,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
7002,-34.6226596,-58.4552662,146000.0,50.0,42.0,2920.0,3476.190476190476,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
7003,-34.563520399999994,-58.44481260000001,395000.0,155.0,125.0,2548.387096774193,3160.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
7004,-34.5795352,-58.4387882,165000.0,50.0,45.0,3300.0,3666.666666666666,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7005,-34.579517844099996,-58.438867179700004,155000.0,50.0,45.0,3100.0,3444.4444444444453,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7006,-34.579517844099996,-58.438867179700004,265000.0,73.0,62.0,3630.1369863013697,4274.1935483870975,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7007,-34.579517844099996,-58.438867179700004,285000.0,73.0,62.0,3904.109589041096,4596.774193548386,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7008,-34.579517844099996,-58.438867179700004,250000.0,79.0,62.0,3164.556962025317,4032.2580645161293,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7009,-34.5795352,-58.4387882,155000.0,50.0,45.0,3100.0,3444.4444444444453,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7010,-34.595121500000005,-58.40656120000001,121000.0,56.0,56.0,2160.714285714286,2160.714285714286,3.0,4.0,0.0,4.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7011,-34.61949310000001,-58.4640826,155000.0,72.0,65.0,2152.777777777778,2384.615384615385,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
7012,-34.61949310000001,-58.4640826,154000.0,72.0,65.0,2138.8888888888887,2369.230769230769,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
7013,-34.5946264,-58.3871191,280000.0,105.0,101.0,2666.6666666666665,2772.2772277227723,3.0,16.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7014,-34.5887747,-58.40881070000001,410000.0,105.0,99.0,3904.761904761905,4141.414141414141,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7015,-34.561661711,-58.4500283558,580000.0,158.0,144.0,3670.886075949367,4027.777777777778,4.0,2.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7016,-34.5768892189,-58.423478885200005,185000.0,44.0,41.0,4204.545454545455,4512.195121951218,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7017,-34.5868036,-58.4208304,180000.0,60.0,60.0,3000.0,3000.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
